id,url
50140897,https://www.google.com/maps/place/?q=place_id:ChIJV95gaORYwokRD5JwdZZQEhs
50134535,https://www.google.com/maps/place/?q=place_id:ChIJC1249oxbwokRNx7WoLkAYbI
41675367,https://www.google.com/maps/place/?q=place_id:ChIJwW4PkYxEwokRirfvE-bcZdw
50087912,https://www.google.com/maps/place/?q=place_id:ChIJc6J4UX5fwokRMmDTn_4wvHE
50108065,https://www.google.com/maps/place/?q=place_id:ChIJcdD7YIxZwokRP-0PIAQj3cU
50069610,https://www.google.com/maps/place/?q=place_id:ChIJO0HdG6xNwokRuPJFc8jebuI
41688177,https://www.google.com/maps/place/?q=place_id:ChIJgytxQsBbwokRa_C7R24kQAs
50071063,https://www.google.com/maps/place/?q=place_id:ChIJyw_bqSNgwokRsukMjByJjxQ
41586885,https://www.google.com/maps/place/?q=place_id:ChIJv1Z7XRNawokR28SlAd0txeU
50046291,https://www.google.com/maps/place/?q=place_id:ChIJ9-XrnqRZwokRGu08eP3i-Dw
50063848,https://www.google.com/maps/place/?q=place_id:ChIJE5ETwdlYwokRuoPQT25dhws
50058907,https://www.google.com/maps/place/?q=place_id:ChIJUWGW_p5ZwokRLIoQODYRhkU
41319107,https://www.google.com/maps/place/?q=place_id:EicxMzUyMCAzOXRoIEF2ZSwgRmx1c2hpbmcsIE5ZIDExMzU0LCBVU0EiMRIvChQKEgmp_apGDmDCiRG7jZbrj7v-eRDQaSoUChIJs-Ato8ZfwokRzSbVt7UYOLk
50125337,https://www.google.com/maps/place/?q=place_id:EikxNjkwNSBKYW1haWNhIEF2ZSwgSmFtYWljYSwgTlkgMTE0MzIsIFVTQSIyEjAKFAoSCUHwaMIhYcKJEYsSf1eNhDeaEImEASoUChIJDcZf-MhgwokRM9qGwjupJ94
50097631,https://www.google.com/maps/place/?q=place_id:ChIJORAU11VZwokRQVOO4cQCVGU
50117564,https://www.google.com/maps/place/?q=place_id:ChIJD6-i4wn0wokRXAH_V5ihWC0
50043980,https://www.google.com/maps/place/?q=place_id:ChIJjfkwTepbwokRGlw3b5BcyMo
41611669,https://www.google.com/maps/place/?q=place_id:ChIJ-UmezKpnwokRyxjgomrZCCY
50035589,https://www.google.com/maps/place/?q=place_id:EjE0My0zMiBDb3Jwb3JhbCBLZW5uZWR5IFN0LCBCYXlzaWRlLCBOWSAxMTM2MSwgVVNBIjASLgoUChIJZQuD1d1hwokRiWRMGAAfXDgQICoUChIJe-GwzHaKwokRTbExi8iFUEA
50035091,https://www.google.com/maps/place/?q=place_id:ChIJrem46hhcwokRhWCRmk8KKxU
50128523,https://www.google.com/maps/place/?q=place_id:ChIJm5Z2VCf0wokRbZqk9pvOOZE
50131351,https://www.google.com/maps/place/?q=place_id:ChIJT0XdjIpYwokRwuCFcaNtl2w
50082129,https://www.google.com/maps/place/?q=place_id:ChIJs1kBlqhewokRjHCyS2RXl-4
41396661,https://www.google.com/maps/place/?q=place_id:ChIJLwGDty30wokRYq3-o5Hc0QY
50128775,https://www.google.com/maps/place/?q=place_id:ChIJUYMWL4dZwokRFrboladxMbs
50131384,https://www.google.com/maps/place/?q=place_id:ChIJJfBSdohZwokRO1Yy5-_h6-g
50127870,https://www.google.com/maps/place/?q=place_id:ChIJXVlgoShiwokRIIijqTJmVyk
50006046,https://www.google.com/maps/place/?q=place_id:ChIJBx_IvgJdwokRYChpBHoLVqI
50128847,https://www.google.com/maps/place/?q=place_id:Ei4xMTMwOSBRdWVlbnMgQmx2ZCwgRm9yZXN0IEhpbGxzLCBOWSAxMTM3NSwgVVNBIjESLwoUChIJQcXANplgwokRbXmgpleAouQQrVgqFAoSCZ84lsxaXsKJEY0J6xe-abIr
50054953,https://www.google.com/maps/place/?q=place_id:ChIJc1dgBI9cwokRkd6CHLCmoWE
50105536,https://www.google.com/maps/place/?q=place_id:ChIJI05AfCFFwokRdT7g2LI9nyw
50079605,https://www.google.com/maps/place/?q=place_id:ChIJz3JWu4lYwokRZtikWslykJE
